id,email,currency,amount
1824,Micki.Roxann.124219@optiopay.com,EUR,1844
1825,Elizbeth.Quinton.32079@optiopay.com,EUR,163
1826,Donnell.Ara.159841@optiopay.com,USD,-956
1827,Giselle.Brendan.154392@optiopay.com,USD,1417
1828,Elizbeth.Emelina.143930@optiopay.com,USD,-1658
1829,Ladonna.Stephan.129033@optiopay.com,USD,-1271
1830,Emelina.Roxann.109600@optiopay.com,USD,2406
1831,Roxann.Sacha.166987@optiopay.com,USD,-1685
1832,Wilton.Sebastian.162684@optiopay.com,USD,2308
1833,Quinton.Ara.152323@optiopay.com,EUR,-470
1834,Lise.Micki.102298@optiopay.com,EUR,1835
1835,Wilton.Stephan.48567@optiopay.com,USD,1118
1836,Brendan.Sacha.19564@optiopay.com,USD,2057
1837,Emelina.Brendan.36606@optiopay.com,EUR,2535
1838,Wilton.Sebastian.162684@optiopay.com,EUR,-511
1839,Giuseppina.Cecilia.153950@optiopay.com,EUR,2903
1840,Sacha.Quinton.96024@optiopay.com,EUR,-1510
1841,Lise.Roxann.67258@optiopay.com,USD,902
1842,Elizbeth.Sebastian.22432@optiopay.com,USD,-876
1843,Roxann.Roxann.180293@optiopay.com,USD,-436
1844,Yoshik.Cecilia.175411@optiopay.com,EUR,-774
1845,Cristi.Micki.41577@optiopay.com,USD,-1081
1846,Brendan.Donnell.186440@optiopay.com,USD,2732
1847,Lise.Wilton.146475@optiopay.com,EUR,-1745
1848,Ladonna.Stephan.129033@optiopay.com,USD,303
1849,Micki.Wilton.68571@optiopay.com,EUR,2535
1850,Ladonna.Stephan.129033@optiopay.com,EUR,-237
1851,Elizbeth.Quinton.32079@optiopay.com,EUR,2489
1852,Catalina.Yoshik.186231@optiopay.com,EUR,-1196
1853,Catalina.Stephan.116131@optiopay.com,EUR,1729
1854,Elizbeth.Donnell.14030@optiopay.com,EUR,2935
1855,Emelina.Brendan.36606@optiopay.com,EUR,2060
1856,Yoshik.Cecilia.175411@optiopay.com,USD,720
1857,Roxann.Emelina.144162@optiopay.com,USD,-1553
1858,Sebastian.Giuseppina.79850@optiopay.com,USD,2834
1859,Sacha.Brendan.189546@optiopay.com,USD,-358
1860,Yoshik.Sebastian.10775@optiopay.com,EUR,-1617
1861,Lise.Wilton.146475@optiopay.com,USD,-1874
1862,Yoshik.Micki.11387@optiopay.com,EUR,614
1863,Yoshik.Sacha.95733@optiopay.com,EUR,-1624
1864,Emelina.Ladonna.134132@optiopay.com,USD,460
1865,Wilton.Ara.178192@optiopay.com,EUR,2528
1866,Ladonna.Yoshik.183604@optiopay.com,EUR,2787
1867,Giselle.Roxann.83521@optiopay.com,EUR,110
1868,Roxann.Stephan.43306@optiopay.com,EUR,1447
1869,Lise.Wilton.146475@optiopay.com,USD,-791
1870,Ladonna.Micki.160951@optiopay.com,EUR,661
1871,Lise.Wilton.58344@optiopay.com,USD,-488
1872,Yoshik.Stephan.160000@optiopay.com,USD,2639
1873,Cristi.Giselle.97897@optiopay.com,EUR,-455
1874,Roxann.Emelina.128371@optiopay.com,EUR,-1627
1875,Sebastian.Quinton.159181@optiopay.com,EUR,873
1876,Micki.Wilton.148478@optiopay.com,EUR,302
1877,Micki.Roxann.124219@optiopay.com,EUR,742
1878,Sebastian.Giselle.57867@optiopay.com,USD,2794
1879,Wilton.Giselle.148615@optiopay.com,USD,2482
1880,Emelina.Giselle.112159@optiopay.com,EUR,-17
1881,Wilton.Giuseppina.70452@optiopay.com,EUR,-369
1882,Donnell.Sacha.171935@optiopay.com,EUR,2596
1883,Brendan.Yoshik.50625@optiopay.com,EUR,1633
1884,Ladonna.Giselle.66321@optiopay.com,EUR,1467
1885,Catalina.Stephan.116131@optiopay.com,EUR,727
1886,Roxann.Giselle.28350@optiopay.com,EUR,583
1887,Emelina.Ladonna.120863@optiopay.com,EUR,-566
1888,Yoshik.Micki.16828@optiopay.com,USD,-830
1889,Roxann.Giuseppina.36254@optiopay.com,EUR,-480
1890,Yoshik.Cristi.176286@optiopay.com,USD,738
1891,Yoshik.Cristi.176286@optiopay.com,EUR,-446
1892,Elizbeth.Roxann.2125@optiopay.com,EUR,2435
1893,Giselle.Roxann.83521@optiopay.com,USD,866
1894,Sebastian.Catalina.90282@optiopay.com,EUR,154
1895,Roxann.Micki.5228@optiopay.com,EUR,-1211
1896,Roxann.Giuseppina.84626@optiopay.com,EUR,308
1897,Emelina.Ladonna.54452@optiopay.com,USD,2895
1898,Brendan.Giuseppina.81@optiopay.com,EUR,-1675
1899,Wilton.Catalina.150768@optiopay.com,USD,623
1900,Donnell.Sacha.171935@optiopay.com,EUR,-1162
1901,Ladonna.Sacha.51793@optiopay.com,EUR,-1589
1902,Lise.Sacha.19153@optiopay.com,EUR,-788
1903,Quinton.Elizbeth.77858@optiopay.com,EUR,2937
1904,Catalina.Donnell.113466@optiopay.com,EUR,2711
1905,Brendan.Sebastian.1296@optiopay.com,USD,-1186
1906,Brendan.Yoshik.138604@optiopay.com,EUR,1449
1907,Cristi.Micki.41577@optiopay.com,EUR,-300
1908,Giselle.Cecilia.126068@optiopay.com,USD,-879
1909,Wilton.Giselle.148615@optiopay.com,EUR,1084
1910,Yoshik.Cecilia.764@optiopay.com,USD,-42
1911,Giuseppina.Roxann.17594@optiopay.com,EUR,2757
1912,Ara.Wilton.17966@optiopay.com,USD,1916
1913,Stephan.Sebastian.142217@optiopay.com,USD,-816
1914,Giselle.Roxann.166147@optiopay.com,USD,2738
1915,Ladonna.Yoshik.183604@optiopay.com,USD,-759
1916,Donnell.Cristi.58470@optiopay.com,USD,512
1917,Yoshik.Cecilia.175411@optiopay.com,USD,798
1918,Emelina.Ladonna.120863@optiopay.com,USD,-221
1919,Quinton.Sacha.52945@optiopay.com,EUR,1147
1920,Stephan.Sacha.187771@optiopay.com,EUR,-802
1921,Roxann.Micki.5228@optiopay.com,EUR,-797
1922,Quinton.Elizbeth.77858@optiopay.com,EUR,-873
1923,Roxann.Stephan.43306@optiopay.com,EUR,32
1924,Elizbeth.Stephan.188777@optiopay.com,EUR,600
1925,Lise.Roxann.83648@optiopay.com,USD,-1276
1926,Yoshik.Giselle.42943@optiopay.com,EUR,-66
1927,Ara.Giselle.16019@optiopay.com,USD,-1669
1928,Catalina.Wilton.140038@optiopay.com,USD,17
1929,Sacha.Catalina.127470@optiopay.com,USD,2573
1930,Roxann.Roxann.180293@optiopay.com,USD,-1999
1931,Ladonna.Ladonna.114023@optiopay.com,EUR,-241
1932,Yoshik.Micki.168981@optiopay.com,USD,1886
1933,Emelina.Lise.116898@optiopay.com,USD,2503
1934,Stephan.Emelina.114794@optiopay.com,EUR,861
1935,Cristi.Wilton.58580@optiopay.com,EUR,747
1936,Micki.Wilton.90486@optiopay.com,USD,2047
1937,Lise.Lise.118411@optiopay.com,USD,348
1938,Ara.Micki.175144@optiopay.com,USD,2411
1939,Roxann.Brendan.119133@optiopay.com,EUR,2450
1940,Brendan.Sacha.126265@optiopay.com,EUR,-414
1941,Ladonna.Donnell.154477@optiopay.com,EUR,-1470
1942,Sebastian.Catalina.90282@optiopay.com,USD,-1418
1943,Giuseppina.Roxann.17594@optiopay.com,EUR,1738
1944,Cecilia.Micki.26621@optiopay.com,EUR,-1490
1945,Elizbeth.Roxann.2125@optiopay.com,USD,-1271
1946,Quinton.Giuseppina.59370@optiopay.com,USD,-1211
1947,Elizbeth.Cecilia.109425@optiopay.com,EUR,1623
1948,Cecilia.Roxann.122040@optiopay.com,EUR,-1971
1949,Giuseppina.Catalina.10000@optiopay.com,USD,364
1950,Sacha.Giselle.78752@optiopay.com,EUR,2308
1951,Catalina.Catalina.114823@optiopay.com,EUR,2836
1952,Ara.Giselle.16019@optiopay.com,USD,448
1953,Elizbeth.Emelina.143930@optiopay.com,EUR,948
1954,Lise.Catalina.142252@optiopay.com,EUR,-1325
1955,Micki.Wilton.148478@optiopay.com,EUR,-989
1956,Ara.Ara.175433@optiopay.com,EUR,-219
1957,Ara.Ara.175433@optiopay.com,EUR,1724
1958,Emelina.Ladonna.120863@optiopay.com,EUR,-1379
1959,Donnell.Ara.256@optiopay.com,EUR,-621
1960,Ara.Micki.175144@optiopay.com,EUR,-420
1961,Roxann.Quinton.172013@optiopay.com,USD,-53
1962,Sacha.Emelina.92226@optiopay.com,EUR,1758
1963,Yoshik.Ladonna.126124@optiopay.com,EUR,33
1964,Brendan.Yoshik.50625@optiopay.com,EUR,2812
1965,Emelina.Giuseppina.14641@optiopay.com,USD,237
1966,Cristi.Wilton.173240@optiopay.com,USD,2513
1967,Quinton.Ara.152323@optiopay.com,EUR,-1740
1968,Sebastian.Quinton.182338@optiopay.com,EUR,897
1969,Sebastian.Catalina.90282@optiopay.com,USD,-614
1970,Giuseppina.Yoshik.13046@optiopay.com,EUR,2023
1971,Sebastian.Emelina.155022@optiopay.com,USD,-360
1972,Catalina.Catalina.171817@optiopay.com,USD,310
1973,Emelina.Brendan.89457@optiopay.com,USD,1054
1974,Roxann.Emelina.128371@optiopay.com,EUR,-1415
1975,Giselle.Yoshik.182399@optiopay.com,EUR,-818
1976,Ladonna.Quinton.31001@optiopay.com,USD,-880
1977,Elizbeth.Catalina.15256@optiopay.com,USD,2259
1978,Wilton.Sebastian.162684@optiopay.com,EUR,282
1979,Sacha.Catalina.127470@optiopay.com,EUR,-120
1980,Emelina.Giuseppina.182069@optiopay.com,USD,1760
1981,Cecilia.Micki.26621@optiopay.com,EUR,88
1982,Micki.Wilton.90486@optiopay.com,USD,-1186
1983,Cristi.Elizbeth.46818@optiopay.com,EUR,-201
1984,Sacha.Giselle.78752@optiopay.com,EUR,2998
1985,Giuseppina.Wilton.12224@optiopay.com,USD,-1335
1986,Cecilia.Roxann.132515@optiopay.com,EUR,-326
1987,Wilton.Giuseppina.70452@optiopay.com,USD,2020
1988,Elizbeth.Lise.35744@optiopay.com,EUR,1985
1989,Yoshik.Elizbeth.61884@optiopay.com,EUR,1805
1990,Emelina.Ladonna.120863@optiopay.com,EUR,1850
1991,Ara.Yoshik.105680@optiopay.com,USD,2131
1992,Sebastian.Quinton.182338@optiopay.com,EUR,2655
1993,Roxann.Quinton.142747@optiopay.com,EUR,1567
1994,Donnell.Quinton.35091@optiopay.com,USD,2929
1995,Donnell.Cristi.24935@optiopay.com,EUR,1688
1996,Micki.Sebastian.8034@optiopay.com,EUR,2224
1997,Giuseppina.Cecilia.153950@optiopay.com,EUR,-1838
1998,Sacha.Cecilia.69988@optiopay.com,USD,1699
1999,Donnell.Quinton.35091@optiopay.com,EUR,493
2000,Brendan.Giuseppina.167293@optiopay.com,USD,136
2001,Cecilia.Yoshik.145595@optiopay.com,EUR,2582
2002,Micki.Stephan.3596@optiopay.com,EUR,1752
2003,Stephan.Sebastian.142217@optiopay.com,USD,-1459
2004,Donnell.Giuseppina.165285@optiopay.com,EUR,-523
2005,Cristi.Giselle.175553@optiopay.com,USD,-1358
2006,Cristi.Wilton.58580@optiopay.com,USD,-145
2007,Stephan.Ara.72241@optiopay.com,EUR,-553
2008,Yoshik.Wilton.44350@optiopay.com,EUR,-66
2009,Emelina.Brendan.89457@optiopay.com,USD,1265
2010,Brendan.Cecilia.98382@optiopay.com,USD,2633
2011,Ladonna.Elizbeth.42349@optiopay.com,EUR,2459
2012,Quinton.Giuseppina.59370@optiopay.com,USD,2390
2013,Lise.Roxann.27103@optiopay.com,USD,938
2014,Giuseppina.Roxann.17594@optiopay.com,EUR,1361
2015,Ara.Ara.175433@optiopay.com,USD,-545
2016,Brendan.Stephan.124650@optiopay.com,EUR,-1278
2017,Lise.Roxann.67258@optiopay.com,EUR,-1887
2018,Wilton.Giselle.148615@optiopay.com,EUR,2775
2019,Ladonna.Quinton.31001@optiopay.com,EUR,1046
2020,Sacha.Cecilia.69988@optiopay.com,EUR,594
2021,Sebastian.Quinton.159181@optiopay.com,EUR,-458
2022,Brendan.Sebastian.1296@optiopay.com,EUR,1066
2023,Donnell.Sacha.171935@optiopay.com,EUR,-50
2024,Ara.Ara.175433@optiopay.com,USD,2299
2025,Quinton.Roxann.118426@optiopay.com,EUR,857
2026,Roxann.Brendan.188596@optiopay.com,EUR,-1409
2027,Lise.Giselle.118562@optiopay.com,EUR,-1480
2028,Quinton.Cecilia.111142@optiopay.com,USD,621
2029,Wilton.Micki.182192@optiopay.com,USD,1466
2030,Ladonna.Donnell.154477@optiopay.com,USD,-1352
2031,Emelina.Brendan.89457@optiopay.com,USD,546
2032,Giuseppina.Donnell.140042@optiopay.com,USD,-1612
2033,Sacha.Micki.16@optiopay.com,EUR,1939
2034,Giuseppina.Cecilia.153950@optiopay.com,USD,858
2035,Catalina.Lise.65536@optiopay.com,EUR,-1715
2036,Elizbeth.Lise.172487@optiopay.com,EUR,2182
2037,Lise.Sacha.19153@optiopay.com,EUR,417
2038,Roxann.Giselle.28350@optiopay.com,USD,1167
2039,Giuseppina.Yoshik.54537@optiopay.com,USD,-902
2040,Cristi.Lise.125572@optiopay.com,EUR,599
2041,Lise.Ladonna.30582@optiopay.com,USD,-1915
2042,Cristi.Yoshik.159298@optiopay.com,USD,-801
2043,Catalina.Lise.65536@optiopay.com,USD,494
2044,Quinton.Lise.137811@optiopay.com,USD,-561
2045,Cristi.Lise.125572@optiopay.com,EUR,1286
2046,Cecilia.Sacha.78031@optiopay.com,USD,57
2047,Catalina.Yoshik.186231@optiopay.com,USD,336
2048,Emelina.Ladonna.120863@optiopay.com,EUR,-818
2049,Emelina.Giuseppina.182069@optiopay.com,EUR,2052
2050,Giselle.Lise.102407@optiopay.com,USD,-1253
2051,Ladonna.Cristi.155771@optiopay.com,EUR,1592
2052,Catalina.Donnell.113466@optiopay.com,USD,-1495
2053,Giuseppina.Roxann.17594@optiopay.com,USD,-1495
2054,Roxann.Stephan.43306@optiopay.com,USD,769
2055,Sacha.Quinton.96024@optiopay.com,USD,-1724
2056,Catalina.Quinton.188967@optiopay.com,EUR,1687
2057,Cristi.Yoshik.159298@optiopay.com,USD,172
2058,Ara.Lise.149134@optiopay.com,USD,2052
2059,Giuseppina.Quinton.183029@optiopay.com,EUR,2659
2060,Sebastian.Quinton.182338@optiopay.com,USD,1430
2061,Quinton.Sacha.174151@optiopay.com,EUR,-1129
2062,Ladonna.Yoshik.183604@optiopay.com,USD,1240
2063,Sacha.Yoshik.123435@optiopay.com,USD,-1163
2064,Sebastian.Quinton.159181@optiopay.com,USD,1942
2065,Yoshik.Cecilia.175411@optiopay.com,EUR,-50
2066,Giuseppina.Lise.124991@optiopay.com,USD,1936
2067,Lise.Wilton.58344@optiopay.com,USD,2037
2068,Emelina.Roxann.109600@optiopay.com,USD,2107
2069,Elizbeth.Emelina.162460@optiopay.com,USD,2802
2070,Yoshik.Ara.67102@optiopay.com,EUR,928
2071,Emelina.Ladonna.54452@optiopay.com,EUR,1148
2072,Wilton.Giuseppina.70452@optiopay.com,USD,-1414
2073,Elizbeth.Lise.172487@optiopay.com,EUR,2638
2074,Ladonna.Ladonna.114023@optiopay.com,USD,-565
2075,Elizbeth.Stephan.188777@optiopay.com,USD,2221
2076,Catalina.Giselle.1@optiopay.com,EUR,736
2077,Elizbeth.Stephan.184006@optiopay.com,USD,-473
2078,Brendan.Donnell.186440@optiopay.com,EUR,1079
2079,Donnell.Sacha.7690@optiopay.com,USD,19
2080,Yoshik.Sacha.95733@optiopay.com,USD,-476
2081,Emelina.Ladonna.120863@optiopay.com,EUR,-395
2082,Roxann.Micki.5228@optiopay.com,USD,-1061
2083,Donnell.Micki.130636@optiopay.com,USD,2818
2084,Cecilia.Stephan.149341@optiopay.com,USD,717
2085,Roxann.Emelina.179437@optiopay.com,EUR,-1885
2086,Ladonna.Giuseppina.100711@optiopay.com,USD,716
2087,Cristi.Cristi.109019@optiopay.com,USD,138
2088,Yoshik.Micki.11387@optiopay.com,USD,-1761
2089,Giuseppina.Micki.6561@optiopay.com,USD,-1222
2090,Sebastian.Emelina.155022@optiopay.com,EUR,902
2091,Cecilia.Lise.92171@optiopay.com,EUR,798
2092,Lise.Ladonna.30582@optiopay.com,EUR,-978
2093,Roxann.Micki.5228@optiopay.com,USD,1547
2094,Giselle.Stephan.37672@optiopay.com,EUR,-357
2095,Roxann.Emelina.128371@optiopay.com,USD,426
2096,Donnell.Giuseppina.165285@optiopay.com,USD,1362
2097,Elizbeth.Roxann.2125@optiopay.com,EUR,-563
2098,Roxann.Roxann.180293@optiopay.com,EUR,-1672
2099,Cristi.Giselle.175553@optiopay.com,USD,952
2100,Giselle.Giuseppina.61187@optiopay.com,USD,-925
2101,Catalina.Catalina.171817@optiopay.com,USD,-219
2102,Cristi.Elizbeth.57040@optiopay.com,USD,1626
2103,Emelina.Giselle.112159@optiopay.com,EUR,-1540
2104,Elizbeth.Cecilia.109425@optiopay.com,USD,595
2105,Emelina.Lise.95935@optiopay.com,EUR,1842
2106,Quinton.Cecilia.97134@optiopay.com,EUR,1278
2107,Sacha.Giuseppina.84928@optiopay.com,USD,-1970
2108,Ladonna.Micki.160951@optiopay.com,EUR,1920
2109,Sacha.Emelina.163144@optiopay.com,EUR,1688
2110,Ara.Ara.175433@optiopay.com,USD,-1470
2111,Stephan.Stephan.142394@optiopay.com,USD,2657
2112,Cristi.Giselle.97897@optiopay.com,EUR,912
2113,Quinton.Sacha.174151@optiopay.com,EUR,-1998
2114,Cecilia.Cecilia.170058@optiopay.com,EUR,-1682
2115,Roxann.Giuseppina.36254@optiopay.com,EUR,554
2116,Roxann.Stephan.181434@optiopay.com,USD,-1653
2117,Wilton.Cecilia.27953@optiopay.com,USD,2172
2118,Giselle.Lise.102407@optiopay.com,USD,1909
2119,Catalina.Giselle.1@optiopay.com,USD,2415
2120,Ladonna.Catalina.119886@optiopay.com,USD,1699
2121,Emelina.Giuseppina.137580@optiopay.com,EUR,-187
2122,Roxann.Brendan.188596@optiopay.com,EUR,249
2123,Ladonna.Donnell.154477@optiopay.com,USD,-1417
2124,Sebastian.Emelina.155022@optiopay.com,EUR,2206
2125,Catalina.Catalina.171817@optiopay.com,USD,1258
2126,Giuseppina.Micki.6561@optiopay.com,USD,2267
2127,Sacha.Quinton.96024@optiopay.com,EUR,1298
2128,Catalina.Catalina.171817@optiopay.com,USD,-1552
2129,Catalina.Catalina.171817@optiopay.com,EUR,-1074
2130,Giselle.Cecilia.76339@optiopay.com,USD,-590
2131,Stephan.Yoshik.129814@optiopay.com,EUR,-720
2132,Emelina.Lise.116898@optiopay.com,EUR,-798
2133,Ara.Roxann.161114@optiopay.com,USD,1200
2134,Ara.Giuseppina.157211@optiopay.com,USD,-225
2135,Ladonna.Catalina.119886@optiopay.com,USD,-1253
2136,Sacha.Donnell.173831@optiopay.com,USD,-389
2137,Stephan.Brendan.44697@optiopay.com,EUR,-1373
2138,Brendan.Stephan.124650@optiopay.com,USD,-1242
2139,Yoshik.Ladonna.126124@optiopay.com,EUR,2701
2140,Elizbeth.Yoshik.100940@optiopay.com,EUR,-628
2141,Sacha.Giuseppina.84928@optiopay.com,EUR,831
2142,Donnell.Ara.159841@optiopay.com,USD,1991
2143,Ara.Giuseppina.104429@optiopay.com,EUR,821
2144,Brendan.Quinton.31884@optiopay.com,EUR,2609
2145,Brendan.Sebastian.1296@optiopay.com,EUR,2376
2146,Quinton.Roxann.118426@optiopay.com,EUR,2917
2147,Lise.Giuseppina.172711@optiopay.com,USD,926
2148,Brendan.Giuseppina.167293@optiopay.com,USD,127
2149,Emelina.Lise.116898@optiopay.com,EUR,1584
2150,Cristi.Giuseppina.70960@optiopay.com,EUR,-1135
2151,Emelina.Giuseppina.104574@optiopay.com,USD,-454
2152,Giuseppina.Ara.125566@optiopay.com,USD,1550
2153,Ara.Catalina.68212@optiopay.com,EUR,634
2154,Donnell.Giuseppina.165285@optiopay.com,EUR,1744
2155,Cristi.Giselle.97897@optiopay.com,USD,-1976
2156,Micki.Micki.115623@optiopay.com,USD,2460
2157,Cristi.Giuseppina.70960@optiopay.com,USD,753
2158,Giselle.Roxann.166147@optiopay.com,USD,-84
2159,Catalina.Quinton.188967@optiopay.com,USD,2139
2160,Catalina.Wilton.146037@optiopay.com,EUR,2573
2161,Giuseppina.Lise.124991@optiopay.com,USD,-1214
2162,Yoshik.Sacha.95733@optiopay.com,USD,-1925
2163,Lise.Wilton.146475@optiopay.com,USD,2669
2164,Cecilia.Sacha.78031@optiopay.com,EUR,2070
2165,Yoshik.Stephan.160000@optiopay.com,USD,1981
2166,Stephan.Sacha.187771@optiopay.com,USD,2588
2167,Quinton.Ara.152323@optiopay.com,USD,761
2168,Stephan.Stephan.36155@optiopay.com,USD,1979
2169,Roxann.Giuseppina.84626@optiopay.com,EUR,-500
2170,Roxann.Emelina.179437@optiopay.com,EUR,1743
2171,Lise.Lise.118411@optiopay.com,USD,1806
2172,Wilton.Ara.178192@optiopay.com,EUR,1350
2173,Giuseppina.Lise.124991@optiopay.com,EUR,89
2174,Sacha.Quinton.107824@optiopay.com,USD,-1772
2175,Ara.Roxann.161114@optiopay.com,USD,1
2176,Catalina.Wilton.140038@optiopay.com,EUR,1365
2177,Giselle.Roxann.166147@optiopay.com,EUR,668
2178,Sacha.Cecilia.69988@optiopay.com,EUR,-949
2179,Elizbeth.Donnell.14030@optiopay.com,USD,1068
2180,Emelina.Brendan.89457@optiopay.com,USD,-563
2181,Ladonna.Stephan.129033@optiopay.com,USD,210
2182,Elizbeth.Donnell.14030@optiopay.com,USD,1958
2183,Emelina.Roxann.90537@optiopay.com,USD,2820
2184,Wilton.Stephan.48567@optiopay.com,EUR,2986
2185,Micki.Sebastian.8034@optiopay.com,EUR,2704
2186,Brendan.Donnell.186440@optiopay.com,EUR,864
2187,Stephan.Cristi.108374@optiopay.com,USD,-1759
2188,Giuseppina.Catalina.10000@optiopay.com,EUR,2016
2189,Giuseppina.Cecilia.153950@optiopay.com,EUR,-633
2190,Roxann.Emelina.179437@optiopay.com,EUR,-1989
2191,Wilton.Stephan.48567@optiopay.com,USD,-1737
2192,Sacha.Emelina.163144@optiopay.com,USD,-1156
2193,Cristi.Giselle.175553@optiopay.com,EUR,1127
2194,Cristi.Donnell.32825@optiopay.com,EUR,658
2195,Emelina.Lise.116898@optiopay.com,USD,2020
2196,Lise.Giuseppina.172711@optiopay.com,USD,2531
2197,Yoshik.Stephan.160000@optiopay.com,USD,-1978
2198,Donnell.Quinton.35091@optiopay.com,USD,-466
2199,Brendan.Giuseppina.167293@optiopay.com,USD,2965
2200,Cecilia.Roxann.122040@optiopay.com,EUR,-1863
2201,Donnell.Sebastian.93189@optiopay.com,EUR,2086
2202,Emelina.Giuseppina.137580@optiopay.com,EUR,1425
2203,Emelina.Giselle.112159@optiopay.com,EUR,2073
2204,Sebastian.Giuseppina.79850@optiopay.com,EUR,-524
2205,Emelina.Ladonna.120863@optiopay.com,USD,-563
2206,Elizbeth.Sebastian.22432@optiopay.com,EUR,1187
2207,Catalina.Wilton.146037@optiopay.com,EUR,1001
2208,Elizbeth.Quinton.32079@optiopay.com,EUR,-796
2209,Yoshik.Sebastian.10775@optiopay.com,EUR,-475
2210,Ladonna.Sacha.104976@optiopay.com,USD,2148
2211,Lise.Micki.102298@optiopay.com,USD,1774
2212,Sacha.Cecilia.69988@optiopay.com,EUR,2704
2213,Roxann.Micki.5228@optiopay.com,EUR,-395
2214,Donnell.Cristi.58470@optiopay.com,USD,2130
2215,Ara.Micki.175144@optiopay.com,USD,-1135
2216,Yoshik.Micki.168981@optiopay.com,EUR,2923
2217,Ara.Micki.175144@optiopay.com,USD,2275
2218,Sacha.Micki.16@optiopay.com,USD,-258
2219,Cristi.Giuseppina.70960@optiopay.com,EUR,2711
2220,Sacha.Yoshik.123435@optiopay.com,USD,-1978
2221,Emelina.Roxann.109600@optiopay.com,USD,1468
2222,Roxann.Stephan.181434@optiopay.com,EUR,199
2223,Wilton.Emelina.166741@optiopay.com,USD,-1840
2224,Emelina.Brendan.36606@optiopay.com,EUR,-1427
2225,Quinton.Giuseppina.59370@optiopay.com,USD,2026
2226,Giuseppina.Yoshik.13046@optiopay.com,USD,253
2227,Lise.Sebastian.114539@optiopay.com,EUR,533
2228,Ara.Giuseppina.157211@optiopay.com,USD,-1471
2229,Brendan.Ladonna.22586@optiopay.com,USD,249
2230,Cristi.Wilton.173240@optiopay.com,USD,-1371
2231,Brendan.Lise.128544@optiopay.com,USD,-965
2232,Sacha.Brendan.189546@optiopay.com,EUR,-980
2233,Micki.Sebastian.8034@optiopay.com,EUR,-1544
2234,Catalina.Wilton.146037@optiopay.com,EUR,-1790
2235,Lise.Sebastian.114539@optiopay.com,USD,2276
2236,Sebastian.Wilton.7687@optiopay.com,EUR,937
2237,Catalina.Catalina.114823@optiopay.com,EUR,2206
2238,Stephan.Elizbeth.2401@optiopay.com,EUR,-1724
2239,Sebastian.Quinton.182338@optiopay.com,EUR,1081
2240,Elizbeth.Roxann.2125@optiopay.com,EUR,5
2241,Quinton.Lise.137811@optiopay.com,USD,-117
2242,Quinton.Micki.45979@optiopay.com,USD,-1190
2243,Elizbeth.Catalina.15256@optiopay.com,EUR,-946
2244,Quinton.Cecilia.97134@optiopay.com,EUR,100
2245,Ladonna.Yoshik.183604@optiopay.com,USD,-919
2246,Catalina.Catalina.114823@optiopay.com,EUR,-1011
2247,Donnell.Roxann.122678@optiopay.com,USD,-1471
2248,Catalina.Lise.65536@optiopay.com,EUR,-1336
2249,Quinton.Micki.45979@optiopay.com,USD,-576
2250,Ara.Ara.175433@optiopay.com,USD,-1962
2251,Sebastian.Lise.68130@optiopay.com,EUR,-1817
2252,Roxann.Quinton.142747@optiopay.com,EUR,-1840
2253,Ladonna.Donnell.94332@optiopay.com,EUR,-444
2254,Cristi.Giselle.97897@optiopay.com,USD,1640
2255,Donnell.Ara.256@optiopay.com,EUR,-1611
2256,Stephan.Sacha.187771@optiopay.com,USD,1745
2257,Yoshik.Giuseppina.157405@optiopay.com,EUR,-1129
2258,Stephan.Brendan.44697@optiopay.com,EUR,-1745
2259,Giuseppina.Quinton.183029@optiopay.com,USD,425
2260,Ara.Elizbeth.175800@optiopay.com,USD,820
2261,Roxann.Roxann.180293@optiopay.com,USD,-309
2262,Micki.Stephan.3596@optiopay.com,USD,2321
2263,Cecilia.Lise.92171@optiopay.com,USD,-1166
2264,Quinton.Sacha.52945@optiopay.com,EUR,-1054
2265,Brendan.Giuseppina.81@optiopay.com,EUR,2776
